offset,offset_hex,length,text,population_term
9022,0x233E,30,$/fragments/p_gen_dressForm01x,
9105,0x2391,18,LoadingMissionName,
9155,0x23C3,7,DM_help,
9172,0x23D4,8,TDM_help,
9217,0x2401,6,_count,
9247,0x241F,4,q)Dz,
9297,0x2451,10,LoadingTip,
9315,0x2463,10,LoadingTip,
9331,0x2473,13,LoadingScreen,
9361,0x2491,7,%@R1[R),
9394,0x24B2,6,%@R1[c,
9464,0x24F8,23,DYNAMIC_MIXER_DOOR_MUTE,
9803,0x264B,4,R(rb,
10289,0x2831,6,lockMe,
10306,0x2842,8,unlockMe,
10325,0x2855,8,unlockMe,
10373,0x2885,8,unlockMe,
10392,0x2898,6,lockMe,
10409,0x28A9,6,lockMe,
10440,0x28C8,4,PqN8,
10499,0x2903,4,door,
10705,0x29D1,4,OqP4,
10758,0x2A06,4,=`R.,
10771,0x2A13,4,=`R-,
10992,0x2AF0,4,R-K8,
11067,0x2B3B,4,R-&b,
11093,0x2B55,4,R+[.,
11106,0x2B62,4,R-K8,
11126,0x2B76,56,<o6New weather type is the same as the old weather type!,
11259,0x2BFB,4,?0O@,
11495,0x2CE7,4,Day ,
11574,0x2D36,4,R-K8,
11692,0x2DAC,4,R.{c,
11706,0x2DBA,4,"R.n,",
11721,0x2DC9,67,oBERROR: Trying to get value of NETTIMER that has not been started!,
11791,0x2E0F,85,AoTWARNING: Trying to get value of NETTIMER that has not been started! Returning 0.0 ,
11939,0x2EA3,4,"R D,",
11951,0x2EAF,6,bottle,
11960,0x2EB8,4,>TR0,
11969,0x2EC1,4,mug0,
11976,0x2EC8,4,>TR0,
11985,0x2ED1,5,glass,
11993,0x2ED9,4,>TR0,
12002,0x2EE2,7,crate03,
12012,0x2EEC,4,>TR0,
12021,0x2EF5,7,package,
12031,0x2EFF,4,>TR0,
12040,0x2F08,9,lantern05,
12052,0x2F14,4,>TR0,
12061,0x2F1D,15,p_gen_bucket02x,
12079,0x2F2F,4,>TR0,
12088,0x2F38,15,p_gen_bucket03x,
12106,0x2F4A,4,>TR0,
12115,0x2F53,14,p_gen_basin01x,
12132,0x2F64,4,>TR0,
12141,0x2F6D,12,p_gen_can01x,
12156,0x2F7C,4,>TR0,
12165,0x2F85,12,p_gen_can02x,
12180,0x2F94,4,>TR0,
12195,0x2FA3,4,>TR0,
12204,0x2FAC,4,book,
12211,0x2FB3,4,>TR0,
12220,0x2FBC,9,chalksign,
12232,0x2FC8,4,>TR0,
12241,0x2FD1,8,spittoon,
12252,0x2FDC,4,>TR0,
12261,0x2FE5,7,milkcan,
12271,0x2FEF,4,>TR0,
12280,0x2FF8,4,jug0,
12287,0x2FFF,4,>TR0,
12296,0x3008,5,broom,
12304,0x3010,4,>TR0,
12313,0x3019,5,stool,
12321,0x3021,4,>TR0,
12330,0x302A,5,boots,
12338,0x3032,4,>TR0,
12347,0x303B,11,debrisboard,
12361,0x3049,4,>TR0,
12370,0x3052,9,woodboard,
12382,0x305E,4,>TR0,
12391,0x3067,8,lumber07,
12402,0x3072,4,>TR0,
12411,0x307B,9,woodplane,
12423,0x3087,4,>TR0,
12432,0x3090,4,pot0,
12439,0x3097,4,>TR0,
12448,0x30A0,5,plate,
12456,0x30A8,4,>TR0,
12465,0x30B1,6,basket,
